country,city,name,year,week,latitude,longitude,counts_week,nodes,edges,k_avg,intersection_count,streets_per_node_avg,edge_length_total,edge_length_avg,street_length_total,street_length_avg,street_segments_count,circuity_avg,self_loop_proportion,bike_points,bus_stops,restaurants,shop_list,cycle_length,dist_to_greenspace,dist_to_bike,build_area,ndvi_mean,ndvi_std,dem_mean,dem_std,lst_mean,lst_std,pop_mean,pop_std,landuse_entropy,3_way_int_count,4_way_int_count
Netherlands,Amersfoort,"Sara Burgerhartsingel, tussen Oudegein en Zwar...",2019,49,52.173654,5.393331,8481,533,1556,5.838649156,505,3.133208255,63517.701,40.8211446,32496.939,40.41907836,804,1.047333118,0.003731343,0,4,0,1,2881.271223,0,148,96135.93846,0.394115849,0.138068051,2.375426621,1.090922945,293.0906357,0.323973162,28.64064462,1.665824303,0.886416701,15,3
Netherlands,Amersfoort,"Sara Burgerhartsingel, tussen Abraham Blankaar...",2019,49,52.173938,5.391447,10738,538,1562,5.80669145,513,3.13197026,65803.111,42.12747183,33859.565,41.69897167,812,1.047856386,0.003694581,0,2,2,2,2273.577819,58,151,103960.1614,0.359156849,0.136546669,2.431506849,1.491563188,293.1880599,0.442736428,28.14525428,1.999751309,0.864329586,27,4
Netherlands,Amersfoort,"Kapelweg, tussen Hugo de Grootlaan en Van Effe...",2019,45,52.140763,5.375903,11084,231,595,5.151515152,221,3.164502165,34463.525,57.92189076,19491.934,57.66844379,338,1.031655519,0.00295858,0,2,0,0,1211.087633,0,120,94148.46676,0.468263063,0.162032327,13.87878788,3.985510949,291.9970302,0.558840852,23.49765625,4.906029032,0.930793233,20,7
Netherlands,Amersfoort,"Groningerstraat, tussen Zeeuwsestraat en Holla...",2020,12,52.158615,5.376587,14116,629,1558,4.953895072,581,3.158982512,58418.201,37.49563607,36985.956,38.76934591,954,1.03994457,0.004192872,0,6,2,3,2208.749628,64,99,207127.5705,0.25370112,0.134210904,5.440273038,2.562664981,294.8724134,0.801193128,29.27783907,1.502275667,0.632887941,33,6
Netherlands,Amersfoort,"Kapelweg, tussen Borgerlaan en Van Bemmelstraa...",2019,45,52.144904,5.375836,14627,240,645,5.375,225,3.129166667,36760.715,56.99335659,20055.413,57.30118,350,1.042479427,0.002857143,0,0,0,0,910.2007641,0,0,132775.5509,0.38135796,0.137746177,15.97627119,4.409863328,293.364637,0.499516639,29.55186244,1.815950372,0.938555795,19,4
Netherlands,Amersfoort,"Daltonstraat, tussen Marconistraat en Leusderw...",2019,45,52.14454,5.382109,14838,297,765,5.151515152,280,3.114478114,38253.326,50.00434771,21768.085,49.6988242,438,1.047500702,0.002283105,0,3,4,2,1453.185518,64,99,145656.3544,0.280894688,0.120981657,8.363636364,1.22368224,294.4704088,0.599363831,29.89548747,0.542985682,0.710633138,15,7
Netherlands,Amersfoort,"Noordewierweg, tussen Dongestraat en Gouwestra...",2020,12,52.160892,5.359941,14898,291,771,5.298969072,268,3.109965636,42185.32,54.71507134,23439.681,54.25852083,432,1.035304296,0,0,4,3,0,959.0760754,145,167,129088.7166,0.281918979,0.097811306,7.245733788,1.652701963,294.1975789,0.468642434,27.77545636,1.452135189,0.702893293,24,6
Netherlands,Amersfoort,"Meerkoetpad, tussen Liendertseweg en Jan van R...",2019,15,52.166909,5.39626,19019,541,1439,5.319778189,501,3.099815157,53316.814,37.05129534,30498.118,38.17036045,799,1.022977203,0,0,0,0,0,3308.062176,167,144,57194.90281,0.379552935,0.155277836,2.124137931,1.631089159,293.0556034,0.492622455,29.32422327,2.059505422,0.803819175,6,0
Netherlands,Amersfoort,"Noordewierweg, tussen M Withoosstraat en Paulu...",2020,12,52.158652,5.372964,20844,473,1171,4.951374207,435,3.118393235,47577.027,40.62939966,29524.675,41.76050212,707,1.038991146,0.004243281,0,4,1,1,771.1606285,24,7,150607.922,0.356628117,0.165434839,6.765306122,2.047734871,293.7385346,0.760621866,26.98248065,4.794769045,0.800471896,15,3
Netherlands,Amersfoort,"Liendertseweg, tussen Ringweg Kruiskamp en Lie...",2019,15,52.165996,5.399141,32071,684,1826,5.339181287,641,3.141812865,59211.205,32.42672782,33318.513,32.37950729,1029,1.01711555,0,2,1,0,0,2516.879303,31,127,76250.4615,0.39588079,0.161205297,3.390410959,1.509664245,292.6361988,0.557796675,31.53624512,1.063312677,0.779645781,12,4
Netherlands,Amsterdam,Nieuwe Hemweg,2022,38,52.4041176,4.8427629,25152,226,533,4.716814159,172,2.738938053,18677.141,35.04154034,10661.292,35.89660606,297,1.032388362,0,2,0,0,0,1250.11014,47,47,108289.8864,0.342613696,0.198965211,3.058823529,4.054131986,292.138692,0.934363884,38.22572981,2.657144861,0.791303796,7,2
Netherlands,Amsterdam,Netwerkweg,2022,38,52.4126053,4.880053,40640,379,1022,5.393139842,347,3.042216359,47080.588,46.06711155,25922.415,47.04612523,551,1.061424576,0.01369863,0,2,0,0,1661.708452,52,61,92651.20208,0.408870071,0.224847122,-1.56122449,2.337506928,291.6958763,1.307022147,21.95236328,5.065339456,0.804713202,16,5
Netherlands,Amsterdam,Skusjespad,2022,38,52.3369217,4.855587,48064,399,987,4.947368421,346,3.218045113,38803.151,39.31423607,24251.142,39.5614062,613,1.054131652,0.001013171,0,3,0,0,2168.773372,0,98,117486.0262,0.265295526,0.156935145,2.586206897,2.593323542,293.3030767,0.88039963,38.87874512,4.565432573,0.78623451,7,6
Netherlands,Amsterdam,De Boelelaan,2022,38,52.3349609,4.8832431,81328,519,1320,5.086705202,472,3.225433526,51829.73,39.26494697,31534.146,39.07576952,807,1.064566808,0.001515152,1,1,1,0,2040.875097,49,87,123475.5649,0.279895099,0.159494663,1.815699659,3.757153714,293.5323202,0.830061635,39.20486014,7.496624687,0.609801259,4,4
Netherlands,Amsterdam,Pontanusstraat,2022,38,52.3628998,4.9305749,96676,519,1263,4.867052023,497,3.420038536,46795.103,37.05075455,32330.535,38.17064345,847,1.013459687,0,2,1,14,9,2723.846531,63,52,175424.6097,0.284076676,0.148519489,5.171821306,1.496167997,291.9726695,0.403610294,41.21513672,1.702468013,0.614065875,11,5
Netherlands,Amsterdam,Erasmusgracht,2022,38,52.3756332,4.8396611,102080,631,1589,5.036450079,579,3.198098257,59534.32,37.46653241,38075.686,39.49759959,964,1.058710276,0.002517306,1,0,0,0,1938.282175,61,0,91308.45773,0.326463797,0.168756476,1.855172414,2.02902834,292.431314,0.973764377,34.62630887,6.350691872,0.798531352,3,0
Netherlands,Amsterdam,Plesmanlaan,2022,38,52.3513756,4.8340979,128756,539,1319,4.894248609,486,3.152133581,58331.81,44.22426839,36058.742,44.68245601,807,1.05839946,0.00075815,1,2,0,0,2015.261386,87,0,93470.51014,0.434753976,0.191372163,1.498281787,1.486189737,291.099232,0.784257541,41.43069223,2.148905617,0.809643916,9,3
Netherlands,Amsterdam,Weesperstraat,2022,38,52.3645134,4.9061499,164388,589,1423,4.831918506,549,3.322580645,47687.031,33.51161701,33118.933,35.72700431,927,1.046656243,0.001405481,0,0,7,1,1609.522123,79,76,172622.5175,0.182616349,0.112244478,6.35862069,2.861578687,291.7315463,1.068211987,40.72334035,0.875051169,0.645453187,6,10
Netherlands,Amsterdam,Jachthavenweg,2022,38,52.3331337,4.8550491,198340,353,887,5.025495751,310,3.212464589,39548.64,44.58696731,23385.704,43.14705535,542,1.041576893,0.002254791,0,0,0,0,2015.043031,0,64,160296.6418,0.286257347,0.158137536,0.044827586,1.232347412,292.3150952,0.940997327,37.5611852,4.282271394,0.773708379,9,5
Netherlands,Amsterdam,Fietspad Science Park,2022,38,52.3577042,4.9541869,201116,646,1638,5.07120743,480,2.70123839,45018.384,27.48375092,23607.939,27.48304889,859,1.043830352,0.001221001,17,2,1,0,1235.465932,92,92,43603.72269,0.424137903,0.209375903,-0.24829932,2.565385856,289.3839978,1.114488658,24.0131073,3.615881244,0.902953152,4,1
Netherlands,Amsterdam,Strawinskylaan,2022,38,52.3410149,4.8713231,217984,547,1408,5.148080439,484,3.129798903,53162.127,37.75719247,32157.642,38.97896,825,1.025330502,0.000710227,9,4,5,1,1728.921587,89,0,171633.8983,0.269359134,0.177829708,5.064846416,3.991359233,291.91875,1.072196651,43.24451623,0.835719806,0.749305073,15,3
Netherlands,Amsterdam,Linnaeusstraat,2022,38,52.3622704,4.9239888,232064,579,1445,4.991364421,555,3.423143351,51097.991,35.36193149,33650.985,35.27356918,954,1.023620264,0.001384083,0,2,11,9,2822.955482,91,2,121700.4106,0.364989394,0.194576206,5.165540541,2.02925272,291.0769586,0.770715263,39.92431205,2.280170278,0.728153333,25,9
Netherlands,Amsterdam,Weesperzijde,2022,38,52.3545341,4.908556,269552,455,985,4.32967033,432,3.397802198,38192.342,38.77395127,28767.311,39.51553709,728,1.022018745,0,2,1,12,1,2069.352965,91,80,144540.9081,0.19714481,0.140826827,4.337931034,2.046765959,292.5888638,1.055917715,38.8825949,5.235339013,0.898092189,8,0
Netherlands,Apeldoorn,"Zwitsal Fietspad Noord, van Edisonlaan naar Anklaarseweg, Apeldoorn",2019,45,52.23468,5.97547,3210,429,1048,4.885780886,369,2.995337995,47871.893,45.67928721,27905.833,46.1253438,605,1.035294798,0,1,0,0,0,2927.751749,37,78,106331.38,0.337475209,0.172207312,11.3814433,1.322108846,294.6696659,1.20247326,16.08009734,1.196916258,0.741132299,5,2
Netherlands,Apeldoorn,"Zwitsal Fietspad Zuid, van Pletterijweg naar Edisonlaan, Apeldoorn",2019,45,52.22815,5.97426,5671,456,1198,5.254385965,417,3.041666667,48547.319,40.52363856,27283.671,41.33889545,660,1.04138113,0.001669449,0,0,0,2,1803.857352,58,80,134685.5059,0.295337739,0.188695242,11.5532646,1.189767944,295.966446,0.854557659,16.74418386,1.505679409,0.693858532,2,0
Netherlands,Apeldoorn,"Barnewinkel fietspad, van Laan Van Groot Schuylenburg naar Zutphensestraat, Apeldoorn",2019,45,52.20741,6.01523,7407,257,733,5.704280156,242,3.13618677,40539.298,55.306,22386.436,58.75704987,381,1.075185664,0.010914052,1,0,0,0,1240.489733,59,65,28486.61265,0.488024731,0.171565827,11.54827586,3.707319944,291.7100168,0.781278293,6.99205604,1.126523739,0.870934537,3,5
Netherlands,Apeldoorn,"Laan Van Westenenk fietspad, van Middachten naar Albert Schweitzerlaan, Apeldoorn",2019,45,52.18516,5.95253,8550,372,1000,5.376344086,337,2.975806452,48270.969,48.270969,25522.772,48.24720605,529,1.051817562,0.002,0,2,0,0,1116.099865,44,76,40733.7503,0.574608188,0.183133406,25.30375427,2.69873303,290.6033076,1.609805952,8.68193465,2.881876808,0.768150598,12,0
Netherlands,Apeldoorn,"JF Kennedylaan fietspaden, van Jachtlaan naar Waltersingel, Apeldoorn",2019,45,52.21161,5.93966,8700,298,764,5.127516779,263,2.963087248,41403.392,54.19292147,22540.517,54.3144988,415,1.046853484,0.003926702,0,2,0,0,1874.84746,44,0,107406.7631,0.458204309,0.179949116,26.87118644,1.827385912,289.4612078,0.878794178,11.99875817,2.828251497,0.831866505,5,2
Netherlands,Apeldoorn,"Aluminiumweg fietspaden, van Houtweg naar Platinastraat, Apeldoorn",2019,45,52.19353,5.95789,9137,442,1152,5.212669683,403,3.011312217,50112.812,43.50070486,27536.272,43.16030094,638,1.051045732,0.003472222,0,1,1,0,1577.585125,49,78,99512.21044,0.313940226,0.114805739,21.65397924,1.121352872,292.8588901,0.565929841,15.67582703,1.240656349,0.834545087,14,2
Netherlands,Apeldoorn,"Deventerstraat fietspaden, van Osseveldweg naar Top Naeffstraat, Apeldoorn",2019,45,52.21633,5.9924,10099,675,1870,5.540740741,652,3.115555556,66825.78,35.73571123,36851.202,36.96208826,997,1.041423449,0.005347594,0,0,0,0,1880.34418,32,87,88048.38309,0.383279917,0.135805818,10.19723183,0.907023318,294.6656934,0.320893814,15.87474731,1.020435967,0.861370435,21,1
Netherlands,Apeldoorn,"Wilhelmina Druckerstraat fietspaden, van Aletta Jacobsstraat naar Van Galenstraat, Apeldoorn",2019,45,52.21132,5.95636,11410,470,1227,5.221276596,426,3.123404255,54380.034,44.31950611,30740.009,43.97712303,699,1.044768447,0.001629992,0,0,3,1,2428.75293,89,89,134137.8833,0.281568515,0.121770645,18.40878378,1.207433567,291.7378651,0.714856346,18.34725298,0.346168548,0.757791032,12,6
Netherlands,Apeldoorn,"Veenhuizerweg fietspaden, van Laan Van Osseveld naar Vosweide, Apeldoorn",2019,45,52.21786,6.00285,12540,526,1400,5.323193916,488,3.076045627,57750.778,41.25055571,32160.985,41.76751299,770,1.034015897,0,2,2,0,2,1855.133876,74,20,100922.0628,0.33396085,0.164493319,7.726027397,1.235993017,294.4612564,0.610747793,15.82060298,1.816754533,0.740327308,15,5
Netherlands,Apeldoorn,"Regentesselaan fietspaden, van Meester Van Hasseltlaan naar Oranjelaan, Apeldoorn",2019,45,52.21979,5.96056,15468,391,924,4.726342711,374,3.335038363,39738.016,43.00651082,26468.789,42.41793109,624,1.02689869,0,0,3,0,0,2440.893728,93,80,64845.7014,0.495986527,0.134177411,19.84693878,1.870021504,291.0143495,0.964760036,11.4897583,2.06215216,0.631467693,13,3
Netherlands,Apeldoorn,"Europaweg fietspaden, van De Heze naar Holthuis, Apeldoorn",2019,45,52.202,5.95008,15685,383,957,4.997389034,336,2.994778068,44554.226,46.55614002,25183.643,46.12388828,546,1.085092872,0.002089864,0,2,0,0,1876.158394,49,49,87697.94643,0.394214209,0.164842565,21.77474403,1.294690003,291.1962627,0.901326801,16.81926219,1.889250981,0.894509347,23,7
Netherlands,Apeldoorn,"Johan Steenbergenstraat fietspad, van Generaal Van Heutzlaan naar Vlijtseweg, Apeldoorn",2019,45,52.22047,5.96954,16687,362,944,5.215469613,340,3.113259669,44470.315,47.10838453,24275.45,45.88931947,529,1.038698104,0,0,1,0,0,1793.579145,51,68,104739.6467,0.385392076,0.200293092,15.95254237,2.479294318,293.8282855,1.369028104,16.0056621,2.204284199,0.819180945,9,0
Netherlands,Apeldoorn,"Paslaan, van Hoofdstraat naar Kerklaan, Apeldoorn",2019,45,52.21663,5.96192,18284,447,1081,4.836689038,416,3.243847875,45433.218,42.02887882,28630.725,41.675,687,1.037442763,0,2,1,45,1,2972.332644,69,70,174066.1061,0.286439264,0.177558026,20.03071672,1.568377294,291.7635593,1.1239578,17.3325524,2.149522075,0.797150477,7,2
Netherlands,Apeldoorn,"Asselsestraat, van Driehuizerweg naar Schaapweg, Apeldoorn",2019,45,52.20951,5.94538,19140,300,786,5.24,276,3.083333333,41467.183,52.75723028,22295.094,52.09134112,428,1.044380742,0.002544529,0,0,0,1,739.3503474,44,75,116776.4057,0.287604283,0.110744704,23.73720137,1.403025139,290.885488,1.171618741,16.00272696,0.919008684,0.81569226,12,2
Netherlands,Apeldoorn,"Prinses Beatrixlaan, van Spoorovergang naar Holthuis, Apeldoorn",2019,45,52.20478,5.95221,22859,431,1037,4.812064965,392,3.157772622,50112.371,48.32436933,30249.484,47.0442986,643,1.066471271,0,0,0,0,0,2578.728306,68,80,74177.62352,0.474104627,0.205177809,19.62244898,1.472066247,290.1700538,0.947147806,17.04816546,0.920064775,0.631882004,5,1
Netherlands,Apeldoorn,"Matenpoort fietspaden, van Kanaal Zuid naar Wagenmakershoek, Apeldoorn",2019,45,52.2046,5.98246,24349,520,1396,5.369230769,465,2.990384615,57446.493,41.15078295,30327.482,40.87261725,742,1.060705905,0,0,2,0,0,2052.012192,0,68,111984.7518,0.314319885,0.183105368,13.30952381,1.138135086,294.6232969,2.464790027,15.55552002,2.293844711,0.892190269,9,1
Netherlands,Apeldoorn,"Laan Van Osseveld fietspaden, van Het Rietveld naar Fietsoversteek Hovenlaan, Apeldoorn",2019,45,52.21277,6.00106,25269,384,1033,5.380208333,352,3.080729167,50983.509,49.35480058,27848.557,50.17758018,555,1.054506822,0.001936108,0,0,1,0,1445.808916,46,80,87140.31213,0.289918897,0.1390567,9.324137931,1.683111891,295.2104024,1.127345944,11.65460459,2.423361137,0.800048557,8,4
USA,Arlington County,Ballston Connector,2022,38,38.88295,-77.121188,130,564,1446,5.127659574,471,2.969858156,56151.862,38.83254633,31297.326,39.41728715,794,1.048730783,0.003457815,0,2,0,0,1669.995414,62,90,54317.49539,0.435810228,0.141925448,88.28763441,5.819928481,293.5909628,0.783448148,16.70226681,21.30947326,0.689911525,11,7
USA,Arlington County,Eads SB,2022,38,38.859381,-77.053438,432,955,2724,5.704712042,834,3.113089005,83359.516,30.60187812,45955.701,31.78125934,1446,1.057725415,0.002202643,4,9,1,2,3086.347825,101,101,157465.8353,0.223610983,0.144902256,23.31891892,7.340072827,297.0454679,0.447452003,115.9479693,124.9162703,0.585752736,6,12
USA,Arlington County,Joyce St SB,2022,38,38.867234,-77.062974,446,525,1324,5.043809524,487,3.161904762,57436.635,43.38114426,36510.328,46.21560506,790,1.094190624,0.000755287,0,6,0,0,2097.329457,78,16,70962.37138,0.310998298,0.208751916,21.29758713,6.953689751,296.3657804,1.220932649,22.18360855,43.82524191,0.791880992,7,5
USA,Arlington County,Eads NB,2022,38,38.857777,-77.053127,472,971,2785,5.736354274,847,3.123583934,84818.302,30.45540467,45615.617,30.98887024,1472,1.061187111,0.001436266,4,10,0,1,2704.281613,90,0,161440.7591,0.233818351,0.156765187,24.58490566,6.841697798,297.1612466,0.43346765,102.6099494,103.3554474,0.601029005,12,12
USA,Arlington County,Military bike lane,2022,38,38.906708,-77.110211,524,313,820,5.239616613,261,2.955271565,48437.077,59.0696061,24971.098,57.80346759,432,1.170977577,0.004878049,0,6,0,0,921.7307502,0,89,66067.59066,0.5758575,0.140676777,86.24331551,7.011232067,295.5564496,0.616744396,9.91578046,5.699749465,0.562229628,7,3
USA,Arlington County,Clarendon EB bike lane,2022,38,38.888933,-77.090172,837,1454,4346,5.977991747,1332,3.268913343,113905.845,26.20935228,60384.451,26.26552893,2299,1.030582891,0.000460193,7,9,13,1,392.3383809,43,43,147044.3994,0.292735655,0.185692823,77.41778976,4.436507024,297.2634317,0.619330228,65.18115234,67.75345722,0.625892671,24,11
USA,Arlington County,Crystal NB bike lane,2022,38,38.857138,-77.049265,983,617,1643,5.325769854,526,3.050243112,59587.064,36.26723311,34981.143,38.61053311,906,1.083322833,0.001217285,4,12,6,0,2298.429738,131,0,172045.7188,0.255008214,0.179457696,23.43010753,8.333631628,296.2180282,0.721208307,45.27995531,85.09025868,0.762039494,6,1
USA,Arlington County,Quincy bike lane,2022,38,38.885537,-77.108124,1370,992,2818,5.681451613,844,3.060483871,82075.438,29.12542158,42960.338,29.22471973,1470,1.074141151,0.00212917,3,11,0,0,690.781866,56,63,92503.69774,0.402078577,0.186978607,84.65498652,3.285120533,295.7015457,1.433219417,35.36084333,56.93811034,0.867952218,8,4
USA,Arlington County,Wilson WB bike lane,2022,38,38.889818,-77.090215,1524,1338,4042,6.041853513,1230,3.271300448,107947.847,26.70654305,56291.981,26.56535205,2119,1.030326737,0.000494805,5,8,12,1,270.3747645,68,34,145404.1785,0.317085081,0.185720496,77.05405405,4.067976095,297.2067666,0.600958607,51.31808733,59.91413088,0.632072582,22,13
USA,Arlington County,Arlington Mill Trail,2022,38,38.845693,-77.096207,1677,683,1889,5.53147877,593,2.98682284,68324.503,36.16966808,35770.272,36.53756078,979,1.082432495,0.004235045,2,11,0,1,1709.495345,18,18,71881.23353,0.401729865,0.188383453,22.93315508,3.665611576,297.916419,0.97362907,23.04471842,19.45333732,0.68779742,9,3
USA,Arlington County,Fairfax,2022,38,38.883282,-77.103564,2107,1183,3422,5.785291631,1021,3.109044801,96701.008,28.25862303,50647.87,28.46985385,1779,1.050516706,0.001753361,5,9,4,3,307.7295319,56,0,139476.9091,0.249505882,0.1777142,85.5298913,5.87636922,294.4688753,0.7410887,76.37055368,176.6627404,0.721727907,13,14
USA,Arlington County,Roosevelt Bridge,2022,38,38.893842,-77.065724,2112,302,725,4.801324503,272,3.122516556,36118.16,49.81815172,23827.229,53.78606998,443,1.094320188,0.005517241,1,0,0,0,1222.634005,34,34,21376.55971,0.285023566,0.339562171,11.87027027,9.812536517,293.3097204,2.32930742,5.738986715,22.2863185,0.859598393,5,2
USA,Arlington County,110 Trail,2022,38,38.885282,-77.065092,3696,238,579,4.865546218,205,2.953781513,28629.084,49.44574093,17684.264,54.08031804,327,1.14070459,0.006908463,0,1,0,0,1538.442851,49,48,17695.72176,0.613632498,0.187140996,13.22282609,4.755354037,294.5439923,0.728779304,0,0,0.682203184,6,0
USA,Arlington County,Key Bridge West,2022,38,38.900579,-77.070839,3922,371,1003,5.407008086,341,3.185983827,38464.843,38.34979362,21978.249,40.03324044,549,1.049616894,0,1,3,0,0,612.8237736,90,90,22413.80534,0.172401351,0.397098481,11.06199461,9.534385794,292.6143868,2.307211304,2.068364682,3.578419178,0.839128262,8,5
USA,Arlington County,CC Connector,2022,38,38.857736,-77.047428,3989,421,1094,5.197149644,363,3.059382423,43274.784,39.55647532,25964.126,42.35583361,613,1.062928132,0,1,1,5,0,2421.674217,0,90,187867.3874,0.293337133,0.198827709,17.7688172,9.208475274,295.992735,0.954619102,21.71276486,33.42963827,0.811628189,2,0
USA,Arlington County,Custis Bon Air Park,2022,38,38.879216,-77.138449,5522,386,1140,5.906735751,362,3.28238342,66672.773,58.4848886,34381.62,57.88151515,594,1.22626963,0.00877193,1,0,0,0,3275.986445,116,120,27749.08718,0.53692457,0.155609772,81.77088949,5.279142095,295.3257728,0.894803846,15.87226778,11.26021246,0.784938125,8,7
USA,Arlington County,W&OD Bon Air Park,2022,38,38.878819,-77.138283,5599,378,1117,5.91005291,354,3.285714286,66919.606,59.91012175,34714.82,59.44318493,584,1.222615365,0.008952551,1,0,0,0,3309.693473,116,120,23905.45754,0.549941164,0.153131352,82.10695187,5.702922115,295.1706536,0.868862969,14.28448671,9.528949499,0.760998895,6,6
