country,city,GSV,espg,name,year,week,latitude,longitude,counts_week,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,3_way_int_count,4_way_int_count,median_speed,dist_to_greenspace,dist_to_bikePOI,dist_to_edu,dist_to_train,bike_points,bus_stops,restaurants,daily_shops,business_shops,traffic_signals,cycle_length,ndvi_mean,ndvi_std,dem_mean,dem_std,lst_mean,lst_std,lc_entropy,pop_sum,build_area
USA,Seattle,y,32610,2nd Avenue,2022,38,47.604745,-122.334772,6176,52,109,4.192307692,9519.073,87.33094495,3.846153846,52,7275.909,83,87.66155422,1.002498618,7,43,40.2335,190,0,183,189,55,18,41,1,10,23,1382.996346,0.115582853,0.109733717,38.40639269,18.19288223,20.1505244,1.113136024,0.483020009,367.9107971,0.09019282
USA,Seattle,y,32610,Elliott Bay Trail in Myrtle Edwards Park,2022,38,47.618624,-122.359977,7828,22,52,4.727272727,5213.131,100.2525192,3.409090909,21,2970.818,30,99.02726667,1.002097821,10,11,40.2335,0,120,125,220,2,3,3,0,0,3,794.675494,0.163645323,0.213854676,6.497716895,6.867549548,17.11965009,3.779209786,0.784555168,261.9756165,0.02938728
USA,Seattle,y,32610,Burke Gilman Trail north of NE 70th St,2022,38,47.679799,-122.265145,7932,16,38,4.75,8036.432,211.4850526,3.25,16,4018.216,19,211.4850526,1.059392639,12,4,32.1868,219,214,216,216,1,4,0,1,0,1,705.7370422,0.439043442,0.214903777,35.90909091,15.12255718,21.63907138,0.585372656,0.718035052,519.2996826,0.0465694
USA,Seattle,y,32610,58th St Greenway at 22nd Ave,2021,38,47.670918,-122.384502,959,46,115,5,15166.163,131.8796783,3.586956522,45,7689.301,62,124.0209839,1.001679079,16,29,32.1868,195,195,183,183,29,1,12,1,4,1,1077.24993,0.243044859,0.153736707,27,4.004692084,20.71854139,0.412991778,0.673810987,849.6720581,0.06217238
USA,Seattle,y,32610,Broadway Cycle Track North Of E Union St,2021,38,47.613183,-122.320807,2606,50,145,5.8,14060.199,96.96688966,3.46,49,7116.164,74,96.16437838,1.009441756,22,26,40.2335,0,186,194,211,63,10,50,3,15,6,1908.660309,0.173398408,0.158187111,95.89545455,4.755186381,21.61827504,0.835702146,0.718665797,340.1219482,0.08703098
USA,Seattle,y,32610,Chief Sealth Trail North of Thistle,2021,38,47.528003,-122.281044,435,45,97,4.311111111,10743.048,110.7530722,2.933333333,37,6200.191,53,116.9847358,1.012126126,24,13,40.2335,203,183,183,193,0,2,0,0,0,5,648.5208334,0.457819792,0.186889902,29.56621005,7.324753165,22.0262022,0.509673359,0.936542985,477.9991455,0.02927525
USA,Seattle,y,32610,MTS Trail west of I-90 Bridge,2021,38,47.590692,-122.288026,3253,33,74,4.484848485,8234.094,111.2715405,2.818181818,26,4117.047,37,111.2715405,1.018867763,18,8,40.2335,182,162,18,162,0,5,0,0,0,0,1119.782593,0.457916182,0.244417634,32.95774648,22.32418211,18.91748505,1.703061481,0.719794909,169.8778076,0.02039068
USA,Seattle,y,32610,Thomas St Overpass,2022,38,47.62058,-122.361289,933,28,75,5.357142857,7857.497,104.7666267,3.535714286,27,4270.906,41,104.168439,1.001122264,10,17,40.2335,125,0,0,175,6,3,2,0,0,2,925.7232089,0.174541337,0.183471611,9.150684932,8.055182794,19.14852222,2.976840896,0.709870879,202.037262,0.04057897
USA,Seattle,y,32610,2nd Ave Cycle Track North of Marion St,2022,38,47.604607,-122.33463,6176,54,112,4.148148148,9809.757,87.58711607,3.777777778,53,7441.879,85,87.55151765,1.00244345,8,43,40.2335,190,0,183,189,55,16,41,2,9,20,1224.693638,0.115320344,0.10932127,37.49315068,17.38927656,20.23409853,1.104498862,0.514948764,367.9107971,0.09142668
USA,Seattle,y,32610,7th Ave South of Blanchard St,2021,38,47.616498,-122.339874,371,59,127,4.305084746,11035.87,86.89661417,3.762711864,58,8200.134,94,87.23546809,1.003832526,12,45,40.2335,194,0,211,162,84,3,36,4,10,22,1871.609649,0.183690018,0.158468153,33.83944954,6.029507235,18.16209482,0.633144052,0.672293615,409.6093445,0.07285963
USA,Seattle,y,32610,26th Ave SW Greenway at SW Oregon St,2021,38,47.56287,-122.36552,843,21,47,4.476190476,7541.739,160.4625319,2.952380952,19,3787.632,25,151.50528,1.030178995,16,3,40.2335,259,259,216,224,0,3,0,0,0,1,673.1410183,0.567904301,0.222667358,25.68636364,7.190700779,19.58285689,1.893244582,0.962281242,76.76025391,0.0136951
USA,Seattle,y,32610,Westlake PBL and Newton St,2021,38,47.636381,-122.340067,12188,17,38,4.470588235,4013.18,105.61,2.588235294,12,2006.59,19,105.61,1.028721561,9,3,32.1868,0,211,203,211,0,6,3,1,2,0,799.2746617,0.148635958,0.231252818,13.7370892,14.25970998,18.5062445,2.722283613,0.784326369,338.3306274,0.03498089
Netherlands,Utrecht,y,32631,Vredenburg (noordkant) van Utrecht Centrum naar Utrecht Centraal Station (1 Ri),2022,38,52.0930862,5.1132951,249060,48,91,3.791666667,6565.574,72.14916484,2.875,41,4571.256,60,76.1876,1.060804536,23,13,30,33,85,0,82,6,6,53,2,68,32,2555.03819,0.151418568,0.10126422,10.78538813,3.616876501,19.17013815,0.784254651,0.567550426,760.0341187,0.1135952
Netherlands,Utrecht,y,32631,Van Sijpesteijnkade van Utrecht Centrum naar Lombok (2 Ri.),2022,38,52.0913353,5.1075339,235252,52,84,3.230769231,5626.721,66.98477381,3.115384615,49,5018.019,73,68.7399863,1.092571486,27,17,50,0,0,0,0,7,12,16,4,5,38,2648.225251,0.1147026,0.108491656,6.456621005,4.710979064,17.93274204,0.735284732,0.501833017,754.6101074,0.05038733
Netherlands,Utrecht,y,32631,Lucasbrug zuidzijde van Utrecht centrum naar Wittevrouwen (1 Ri.),2022,38,52.0928574,5.126617,209582,72,122,3.388888889,9039.059,74.09064754,2.916666667,65,6744.718,89,75.78334831,1.021708045,47,13,30,36,25,61,32,6,4,27,1,5,18,1048.756412,0.190274436,0.115809698,7.186915888,2.064976482,19.62808941,0.583644338,0.734827521,718.447998,0.08602214
Netherlands,Utrecht,y,32631,Maliesingel van Sterrenwijk naar Utrecht Centrum (2 Ri.),2022,38,52.0870132,5.1292448,220128,34,53,3.117647059,4026.801,75.97737736,2.823529412,30,3308.545,42,78.77488095,1.005359372,26,3,30,0,0,0,0,2,0,2,0,1,0,229.2303492,0.353162825,0.187399734,6.493150685,2.250052994,19.30474547,1.561949205,0.803189912,723.5709839,0.05338336
Netherlands,Utrecht,y,32631,Daalsetunnel noordbuis van Utrecht Centrum naar Lombok (2 Ri.),2022,38,52.0942421,5.1070981,268038,66,116,3.515151515,7318.865,63.09366379,3.121212121,61,5634.046,88,64.02325,1.049497789,38,19,50,0,0,0,0,4,2,3,3,0,33,2620.644613,0.197950554,0.12435387,4.075117371,1.894888258,18.13828446,0.451499216,0.613669715,773.3294678,0.04248234
Netherlands,Utrecht,y,32631,Amsterdamsestraatweg (oostkant) van Zuilen naar Utrecht Centrum (2 Ri.),2022,38,52.0957832,5.1089039,230638,80,153,3.825,9841.655,64.32454248,3.1125,75,7231.288,109,66.34209174,1.084184231,46,24,30,0,65,0,0,2,2,6,3,2,23,2159.563067,0.25102505,0.132870836,4.213636364,1.647255418,18.26899858,0.668252226,0.74800742,783.5127563,0.06625595
Netherlands,Utrecht,y,32631,Amsterdamsestraatweg (westkant) van Zuilen naar Utrecht Centrum (1 Ri.),2022,38,52.0956917,5.108479,267140,77,146,3.792207792,9718.566,66.56552055,3.103896104,72,7382.625,106,69.64740566,1.081065293,44,23,30,0,67,82,82,2,2,7,3,2,23,2250.555833,0.237765605,0.12758926,4.087962963,1.597638164,18.26852078,0.669754144,0.734141336,822.8339844,0.0640662
Netherlands,Utrecht,y,32631,Alexander Numankade van Rijnsweerd naar Utrecht Centrum (2 Ri.),2022,38,52.1005516,5.1338186,73618,66,139,4.212121212,10161.348,73.10322302,2.96969697,58,7014.541,86,81.56443023,1.066023386,44,14,30,0,0,0,0,2,0,2,0,1,0,417.8161358,0.346688065,0.173576215,5.254545455,1.887453136,18.02462047,0.927807494,0.711702764,758.7824707,0.06038989
Netherlands,Utrecht,y,32631,Vleutenseweg/Hogeweidebrug van Utrecht centrum naar Leidsche Rijn (2 Ri.),2022,38,52.0974388,5.08038,253700,27,54,4,7553.342,139.8767037,3.185185185,26,4995.485,37,135.0131081,1.050465834,16,7,30,22,61,28,28,1,0,0,0,0,7,704.7895859,0.178118563,0.199903429,5.060185185,2.378742269,17.9804145,1.486117868,0.72407026,450.9811707,0.04605435
Netherlands,Utrecht,y,32631,Dafne Schippersbrug van Utrecht centum naar Leidsche Rijn (2 Ri.),2022,38,52.0870781,5.0777812,147328,26,45,3.461538462,6672.889,148.2864222,3.038461538,22,5057.843,33,153.2679697,1.037545778,9,11,30,18,87,68,0,0,2,0,0,0,10,1723.383277,0.213381839,0.25439946,3.515981735,2.60197858,17.03432461,1.302755465,0.871799893,374.6270752,0.01271515
Netherlands,Utrecht,y,32631,De Meernbrug van Leidsche Rijn naar Utrecht Centrum (2 Ri.),2022,38,52.0793266,5.0828061,95598,12,22,3.666666667,2721.736,123.7152727,2.75,10,1547.135,12,128.9279167,1.09226429,9,1,50,95,93,92,92,12,0,0,0,0,0,999.4780029,0.221214049,0.307679736,3.680751174,2.562176195,17.42395879,1.723814993,0.840846477,460.0167236,0.01891814
Netherlands,Utrecht,y,32631,Zeehaenkade van Utrecht Centrum naar Nieuwegein (2 Ri.),2022,38,52.0664139,5.111692,165678,41,70,3.414634146,7433.948,106.1992571,2.853658537,35,4665.577,49,95.21585714,1.040861069,27,7,50,82,48,64,83,1,4,1,0,0,15,1805.796122,0.264960343,0.145050308,4.270642202,1.57537255,18.29164166,1.020078702,0.737643384,824.0169678,0.05537763
Netherlands,Utrecht,y,32631,Koningsweg van Zeist naar Utrecht Centrum (1 Ri.),2022,38,52.0772591,5.1332512,35808,36,73,4.055555556,7174.363,98.27894521,2.777777778,30,4518.145,43,105.0731395,1.026923126,24,5,30,32,36,48,59,21,1,0,0,1,6,1873.487207,0.455555094,0.184030313,5.45412844,2.089775551,18.5048257,0.992519451,0.883510204,511.960907,0.03192151
Netherlands,Utrecht,y,32631,Koningsweg van Utrecht Centrum naar Zeist (1 Ri.),2022,38,52.0771332,5.1332908,92212,34,71,4.176470588,6778.123,95.46652113,2.764705882,28,4121.905,41,100.5342683,1.025745129,22,5,30,32,36,48,59,19,1,0,0,1,4,1741.288954,0.454913608,0.186997755,5.493087558,2.036803802,18.52595991,0.969265967,0.874271956,495.9694214,0.03103324
Netherlands,Utrecht,y,32631,Weg tot de Wetenschap van Galgenwaard naar Utrecht Science Park (2 Ri.),2022,38,52.0841026,5.1613512,152406,22,46,4.181818182,9078.612,197.3611304,2.636363636,17,4539.306,23,197.3611304,1.073104624,15,2,50,74,90,79,90,2,2,0,0,0,10,1391.629228,0.482285722,0.208960701,3.971830986,1.913420586,18.59053032,0.449896876,0.954441529,364.1184082,0.00965315
Netherlands,Utrecht,y,32631,Archimedeslaan van Utrecht Centrum naar Utrecht Science Park (2 Ri.),2022,38,52.0863991,5.1617041,191148,30,70,4.666666667,8956.888,127.9555429,2.766666667,25,4565.372,36,126.8158889,1.194679107,22,3,50,0,0,0,0,3,2,0,0,0,15,1095.646977,0.439225277,0.188644786,4.470319635,2.100833796,19.23705497,0.755673965,0.842992972,437.2663269,0.01709474
Netherlands,Utrecht,y,32631,Biltstraat van De Bilt naar Utrecht Centrum (2 Ri.),2022,38,52.0961761,5.142921,129476,37,54,2.918918919,7467.158,138.2807037,3.108108108,37,6705.747,46,145.7771087,1.066016337,29,6,50,48,36,29,32,4,2,0,0,0,7,1083.38788,0.468596247,0.173565366,4.082191781,2.523425001,16.74757197,0.674956,0.739780618,504.9174805,0.02180903
Netherlands,Utrecht,y,32631,Biltse Rading van A27 naar Blauwkapelse weg (2 Ri.),2022,38,52.1044655,5.1575432,55534,11,13,2.363636364,3551.061,273.1585385,2.909090909,9,3551.061,13,273.1585385,1.005579914,6,3,80,85,83,63,0,0,0,0,0,0,10,655.4475627,0.569612539,0.065998987,-0.399061033,1.648843402,16.81686931,0.262049991,0.5139283,223.4318542,0.00027599
Netherlands,Utrecht,y,32631,Koningin Wilhelminaweg van Gageldijk naar Groenedijk (2 Ri.),2022,38,52.121254,5.1419258,54122,25,36,2.88,9600.342,266.6761667,2.8,22,7821.273,30,260.7091,1.174180688,21,1,50,48,17,84,0,0,2,0,0,0,0,1078.482602,0.426955493,0.191798484,1.359090909,1.732879656,18.22609197,1.019041148,0.893979245,197.9049225,0.01591368
Netherlands,Utrecht,y,32631,N237 van Kerklaan naar A27 (2 Ri.),2022,38,52.100647,5.1655712,161548,19,27,2.842105263,2319.306,85.90022222,2.736842105,16,1924.053,21,91.62157143,1.02159687,13,2,,18,4,64,71,0,0,0,0,0,0,722.8212846,0.441747539,0.205363457,2.608294931,2.269518584,19.34151786,2.156236927,0.878393278,120.7228546,0.01405251
Netherlands,Utrecht,y,32631,Uppsalapad van Oude Bunninkseweg naar A28 (2 Ri.),2022,38,52.0966301,5.1785922,70920,7,12,3.428571429,3017.656,251.4713333,3.285714286,5,1777.641,8,222.205125,1.030082403,1,3,,92,92,75,86,0,0,0,0,0,0,572.910935,0.579784282,0.101073826,1.684931507,1.207397809,18.99374822,0.499765979,0.746842776,78.56216431,0.00151223
USA,"Norfolk, Virginia",n,32618,1075 W Ocean View Avenue,2022,8,36.967176,-76.280858,31635,20,42,4.2,4562.607,108.6335,2.95,16,2974.15,25,118.966,1.006664278,9,7,48.2802,0,84,44,114,0,0,0,0,0,0,996.8331756,0.225925381,0.244672318,1.060747664,1.702403853,19.20579914,1.408660453,0.842967029,364.3995361,0.02912917
USA,"Norfolk, Virginia",n,32618,1103 Llewellyn Avenue,2022,8,36.860398,-76.290665,137,68,153,4.5,12184.788,79.63913725,3,62,7435.969,86,86.46475581,1.033325573,52,9,24.1401,45,45,64,0,0,0,0,0,0,2,0,0.425399266,0.170520485,5.660550459,1.512760303,19.67285828,0.446985486,0.822017608,574.6947021,0.04073185
USA,"Norfolk, Virginia",n,32618,1134 Llewellyn Avenue,2022,8,36.860939,-76.290191,110,65,149,4.584615385,12269.366,82.34473826,3.046153846,60,7277.574,82,88.75090244,1.023083892,49,10,24.1401,82,82,90,0,0,0,0,0,0,2,0,0.439053483,0.174744823,5.602739726,1.484221974,19.66621183,0.459558593,0.819167861,549.416687,0.0406362
USA,"Norfolk, Virginia",n,32618,1446 Church Street,2022,8,36.86063,-76.278098,54,53,114,4.301886792,9589.431,84.11781579,3.20754717,47,6195.194,75,82.60258667,1.045962137,25,21,,0,0,66,0,0,0,0,0,0,0,1007.068153,0.466207565,0.170323373,4.897196262,1.945205366,19.38065402,0.736660279,0.75480614,490.2196655,0.02683401
USA,"Norfolk, Virginia",n,32618,2215 Lafayette Boulevard,2022,8,36.876847,-76.260527,65,40,112,5.6,13122.568,117.1657857,3.55,36,6561.284,56,117.1657857,1.000192964,7,28,,82,45,45,68,0,0,0,0,0,0,499.3154466,0.482298499,0.175683736,6.093457944,1.234494185,19.46554195,0.318514766,0.792725167,623.1152344,0.03754243
USA,"Norfolk, Virginia",n,32618,2300 block E Ocean View Avenue,2022,8,36.935035,-76.212547,34,22,45,4.090909091,5062.017,112.4892667,2.590909091,15,2646.551,23,115.0674348,1.005177886,10,5,,129,51,83,129,0,0,0,0,0,1,0,0.299772069,0.279271467,3.522727273,2.521621379,17.51819292,1.197219232,0.937533109,165.2451324,0.01594876
USA,"Norfolk, Virginia",n,32618,2300 block Llewellyn Avenue,2022,8,36.870235,-76.287756,2,34,98,5.764705882,11533.286,117.6865918,3.823529412,33,6080.262,51,119.2208235,1.0001451,4,28,,44,44,46,34,0,0,1,0,0,1,500.2881342,0.137438529,0.126442845,5.050228311,1.459416736,20.71736988,0.49684209,0.590199184,109.499527,0.06665754
USA,"Norfolk, Virginia",n,32618,2502 Lafayette Boulevard,2022,8,36.876405,-76.257975,0,36,102,5.666666667,13360.686,130.9871176,3.527777778,32,6680.343,51,130.9871176,1.009919274,5,27,,88,71,71,38,0,0,0,0,0,0,499.0280121,0.465774988,0.180714339,5.95412844,1.426391618,19.60460418,0.318589429,0.824974244,427.1711426,0.03959985
USA,"Norfolk, Virginia",n,32618,2509 E Ocean View Avenue,2022,8,36.934408,-76.210731,47,35,79,4.514285714,7443.913,94.22674684,2.6,23,3837.499,40,95.937475,1.01742907,13,10,,0,140,140,0,0,0,0,0,0,1,0,0.314670953,0.258390156,3.390909091,2.138799385,17.63905362,1.072309893,0.927398704,92.51068115,0.01239395
USA,"Norfolk, Virginia",n,32618,300 block W Olney Road,2022,8,36.857689,-76.294156,175,66,163,4.939393939,13088.521,80.29767485,3.272727273,63,7919.89,94,84.25414894,1.018975946,43,18,,76,83,88,0,0,0,0,1,0,3,1014.986286,0.399371257,0.178218698,6.509174312,1.944743151,19.68356463,0.412624296,0.74326231,382.0984192,0.0406526
USA,"Norfolk, Virginia",n,32618,600 block W Olney Road,2022,8,36.860107,-76.299086,119,49,115,4.693877551,10594.44,92.12556522,3.551020408,49,6693.56,72,92.96611111,1.021627864,23,25,,0,0,45,82,0,0,1,0,0,5,1111.006182,0.315152187,0.186323253,7.145454545,2.417122119,19.22897727,0.693322028,0.693496616,450.4915161,0.04489194
USA,"Norfolk, Virginia",n,32618,605 W 35th Street,2022,8,36.877977,-76.290704,206,40,99,4.95,11046.134,111.5771111,3.85,40,7006.341,60,116.77235,1.000750739,8,30,,65,65,0,110,0,0,0,0,0,0,680.0805464,0.406801464,0.178277641,5.812785388,1.985477182,20.28905358,0.560201776,0.911848673,615.2895508,0.04303713
USA,"Norfolk, Virginia",n,32618,7th View Street,2022,8,36.963839,-76.268234,41,11,18,3.272727273,2080.066,115.5592222,2.636363636,8,1954.453,12,162.8710833,1.001918129,6,2,48.2802,45,82,0,112,0,0,0,0,0,0,1004.919214,0.122450256,0.29276108,2.050228311,2.608772948,17.79219062,1.439994819,0.866060594,129.9203339,0.01441417
USA,"Norfolk, Virginia",n,32618,812 W 27th Street,2022,8,36.875436,-76.29584,37,52,137,5.269230769,14182.085,103.5188686,3.769230769,51,9043.483,83,108.9576265,1.007136431,11,38,40.2335,78,78,0,124,0,0,0,0,0,10,956.9378422,0.356765086,0.199966688,5.560185185,1.749626405,19.910423,0.59349882,0.702982444,552.1036987,0.04153021
USA,"Norfolk, Virginia",n,32618,830 W 26th Street,2022,8,36.874775,-76.296672,47,52,142,5.461538462,15812.449,111.3552746,3.730769231,50,9681.051,84,115.2506071,1.010483881,10,38,40.2335,70,70,0,115,0,0,0,0,0,10,1046.53086,0.272357203,0.20067517,5.293577982,1.943244012,19.98575473,0.69024502,0.661483025,391.8173523,0.04364969
USA,"Norfolk, Virginia",n,32618,Larchmont Library (ERT),2022,8,36.90013282,-76.3043351,152,25,62,4.96,8421.925,135.8375,3.56,24,5013.95,38,131.9460526,1.189859612,9,14,48.2802,142,142,170,0,1,0,1,0,0,3,486.9275835,0.304967814,0.312762193,4.364485981,2.189151346,17.27390296,1.413524399,0.835766351,162.7780457,0.02470683
USA,"Norfolk, Virginia",n,32618,Plum Point Park (ERT),2022,8,36.86139871,-76.30732988,578,28,35,2.5,8402.877,240.0822,3.107142857,26,7677.112,33,232.6397576,1.073709701,20,5,52.30355,72,0,0,75,1,0,0,0,0,0,523.6955963,0.278601281,0.223139977,3.560747664,2.255533466,18.20950802,1.278796651,0.842624578,19.51025391,0.00842531
USA,Arlington County,n,32618,Key Bridge West,2022,38,38.900579,-77.070839,3922,28,40,2.857142857,7521.524,188.0381,3.142857143,26,6820.282,35,194.8652,1.075482276,18,8,72.4203,68,27,34,41,0,2,0,0,0,3,351.0942763,0.202477691,0.397824904,11.61009174,9.39643154,16.91979644,1.631464539,0.832886232,20.63827515,0.00534928
USA,Arlington County,n,32618,Key Bridge East,2022,38,38.900487,-77.070624,7399,23,29,2.52173913,6102.093,210.417,3.217391304,22,5707.385,28,203.8351786,1.088237251,15,7,72.4203,68,27,34,41,0,2,0,0,0,3,360.4443559,0.211739592,0.3974904,11.42922374,9.166061325,16.91992633,1.605931785,0.848917726,20.63827515,0.00432226
USA,Arlington County,n,32618,Rosslyn Bikeometer,2022,38,38.899086,-77.071185,6742,41,64,3.12195122,9024.163,141.0025469,3.195121951,39,7531.92,51,147.6847059,1.062734363,27,12,64.3736,101,52,52,9,5,6,4,0,0,8,841.6814732,0.367973822,0.24922822,21.56621005,10.41464326,18.22258602,0.953122455,0.803945157,89.77901459,0.02203349
USA,Arlington County,n,32618,TR Island Bridge,2022,38,38.898021,-77.067741,6038,18,24,2.666666667,4349.525,181.2302083,3,16,3852.87,20,192.6435,1.065888259,12,4,72.4203,58,90,0,46,2,0,2,0,0,0,601.6150763,0.339012793,0.334189845,12.83486239,11.33882974,16.96132275,1.426528604,0.772231775,209.2883911,0.01250315
USA,Arlington County,n,32618,Roosevelt Bridge,2022,38,38.893842,-77.065724,2112,25,31,2.48,9172.623,295.8910645,2.96,24,8735.819,27,323.5488519,1.05335816,21,2,64.3736,58,64,61,46,1,0,0,0,0,0,829.9415661,0.257645972,0.345557656,10.16055046,8.844575576,17.09712317,1.792262874,0.854877712,172.1696014,0.0003575
USA,Arlington County,n,32618,110 Trail,2022,38,38.885282,-77.065092,3696,15,19,2.533333333,5140.382,270.5464211,2.733333333,13,4474.93,15,298.3286667,1.130963219,13,0,64.3736,0,90,61,63,0,1,0,0,0,0,1068.925782,0.628952587,0.176306127,13.06912442,4.330772504,18.08700744,0.67268231,0.755787964,0,0.00042753
USA,Arlington County,n,32618,Custis Rosslyn,2022,38,38.897104,-77.083456,6621,49,97,3.959183673,13302.356,137.1376907,2.653061224,37,9453.011,57,165.8422982,1.040961133,30,7,72.4203,58,34,34,34,1,7,1,0,0,1,1766.629835,0.430070701,0.17431044,57.18894009,5.557099273,19.05142029,0.58977734,0.851525577,533.130127,0.02614222
USA,Arlington County,n,32618,14th Street Bridge,2022,38,38.874291,-77.044605,10564,21,25,2.380952381,5842.345,233.6938,2.904761905,20,5842.345,25,233.6938,1.140574921,20,0,64.3736,121,0,114,120,0,0,0,0,0,0,1332.33733,0.156390372,0.318046167,2.655963303,4.0677729,16.6149096,1.417997909,0.825408234,0,0
USA,Arlington County,n,32618,Joyce St SB,2022,38,38.867234,-77.062974,446,36,40,2.222222222,13340.466,333.51165,3,35,12365.499,37,334.2026757,1.074536074,33,2,72.4203,120,116,126,116,0,3,0,0,0,4,1459.260371,0.30324216,0.200764773,21.36866359,5.511825123,20.78226707,0.972739855,0.788920822,444.2958679,0.00765683
USA,Arlington County,n,32618,Eads SB,2022,38,38.859381,-77.053438,432,39,76,3.897435897,11495.847,151.2611447,3.512820513,39,8991.949,55,163.4899818,1.022893194,20,18,,0,0,58,90,4,6,0,1,0,10,1881.896422,0.218445915,0.146276592,22.57272727,6.036945481,19.87117365,0.418686902,0.596404529,3103.248291,0.06686956
USA,Arlington County,n,32618,Eads NB,2022,38,38.857777,-77.053127,472,45,94,4.177777778,12020.127,127.8736915,3.511111111,45,8661.192,64,135.331125,1.001683531,23,19,56.3269,120,0,126,0,4,9,0,1,0,13,1463.983466,0.234457845,0.157601813,25.05963303,5.941698692,20.09140715,0.433329958,0.611826888,2069.298584,0.06112475
USA,Arlington County,n,32618,Crystal NB bike lane,2022,38,38.857138,-77.049265,983,19,35,3.684210526,5324.019,152.1148286,3.526315789,19,3708.196,23,161.225913,1.002115785,8,9,40.2335,76,59,81,108,4,11,5,0,1,7,1374.880992,0.243174303,0.175846728,23.89041096,8.447898299,19.15218768,0.429856081,0.719901403,558.6328125,0.05890549
